Date,Time,Animal_ID,Use,D_forbs,Vegetation.cover,Vegetation.biomass,Heap.dung,Escape.impediment,Micro.habitat.type,Time_day,Season,NDVI,dNDVI,daily_rain,protection_gradient,proximity_confluence,Proximity_road,Proximity_drainage,Proximity_river,Proximity_multiplePAs,Proximity_CorePAs_edge,Elevation,slope,TWI,Curvature,Proximity_fence,Tourism_footprint,Human_footprint,woody_density,UTM_x,UTM_y
12/4/2019,0:30,El_6668,1,0.5,7.5,5.23E-05,0,0,Open woodland,Night,Wet,7.77168588,-0.003462989,0,7.763283068,7.52067131,4.570437252,1.014802694,6.229891303,0.504732593,0.504732593,1353.370972,0.544408998,15.13673973,-2.00E-06,85405.28125,0.02486424,0.400522441,0.973462664,684169.4863,9758845.252
12/4/2019,0:30,El_6668,0,1.0625,15,6.83E-05,1,0,Open woodland,Night,Wet,7.692910819,0.00395742,0,7.972824907,7.73222437,4.73029904,0.888768862,6.181846299,0.634548496,0.634548496,1353.370972,0.544408998,15.69872665,-2.00E-06,85446.61719,0.02485912,0.400522441,0.549078288,683955.4858,9758818.253
12/4/2019,0:30,El_6668,0,3.5,1.25,5.23E-05,1,0,Short grassland,Night,Wet,7.787959165,0.00176341,0,8.23377629,7.993188426,4.889833868,0.76856428,6.188940837,0.743849639,0.743849639,1353.370972,0.544408998,15.69872665,-2.00E-06,85488.67188,0.02483682,0.400522441,0.354568777,683695.4853,9758841.253
12/4/2019,0:30,El_6668,0,2.3125,10,2.25E-05,0,0,Open woodland,Night,Wet,6.104690108,0.05897859,0,7.963627879,7.734616714,4.944250966,0.688293353,5.913440255,0.875037802,0.875037802,1353.370972,0.544408998,15.69872665,-2.00E-06,85939.65625,0.02540883,0.400522441,0.586704522,683939.4854,9758550.252
12/4/2019,0:30,El_6668,0,1.8125,13.75,2.77E-05,0,0,Open woodland,Night,Wet,7.940390505,-0.001230322,0,7.62766183,7.370317102,4.207793605,1.362734119,6.571372888,0.135730941,0.135730941,1356.590088,0.471488544,13.69603825,-5.00E-06,85117.92969,0.02386425,0.400522441,0.177395941,684351.4871,9759166.253
12/15/2019,4:30,El_6664,1,1.3125,25,1.98E-05,0,0,Open woodland,Night,Wet,6.459077704,0.004414706,0,22.80611639,2.389757071,7.049435989,1.303217326,4.188719339,18.47656204,18.47656199,1598.343872,0.55360433,12.41466904,-3.00E-06,57646.55078,0.01319038,0.023152877,1.95561293,731740.5894,9758304.183
12/15/2019,4:30,El_6664,0,1.3125,1.25,5.95E-05,2,0,Short grassland,Night,Wet,6.695427845,0.014180775,0,23.0107627,2.601233136,7.080339153,1.399226311,4.050374019,18.67100162,18.67100157,1609.215698,0.848134416,12.41466904,1.00E-06,57769.48047,0.01329038,0.023152877,2.197096506,731604.5888,9758141.182
12/15/2019,4:30,El_6664,0,0.8125,0,4.13E-05,0,0,Short grassland,Night,Wet,6.695427845,0.014180775,0,23.05959612,2.67873409,7.01821574,1.458455786,4.063560252,18.76540911,18.76540906,1609.215698,0.848134416,12.41466904,1.00E-06,57769.48047,0.01329038,0.023152877,1.977557266,731502.5886,9758134.183
12/15/2019,4:30,El_6664,0,1.1875,13.75,3.71E-05,0,0,Open woodland,Night,Wet,6.572593788,0.001601943,0,22.63732866,2.224692255,7.003606818,1.211211225,4.320580729,18.33221603,18.33221599,1598.343872,0.55360433,12.41466904,-3.00E-06,57428.76172,0.01321054,0.023152877,2.259731603,731829.5898,9758449.183
12/15/2019,4:30,El_6664,0,1.3125,18.75,3.24E-05,0,0,Open woodland,Night,Wet,6.977073193,0.00663662,0,23.11343653,2.799651911,6.859611346,1.608532363,4.069990176,18.92250916,18.92250911,1609.215698,0.848134416,12.41466904,1.00E-06,57893.21875,0.01343491,0.023152877,1.828492548,731312.5882,9758163.183
12/13/2019,16:30,El_6664,1,0.8125,13.75,1.71E-05,1,0,Open woodland,Day,Wet,6.699367359,0.002929671,9.425765991,21.14915455,0.915050454,6.630959302,0.857819079,5.597538623,17.10559756,17.10559752,1602.059082,0.286266322,14.99084854,-1.00E-05,55971.53125,0.01297667,0.023152877,1.24628908,732547.5935,9759758.184
12/13/2019,16:30,El_6664,0,2.4375,20,4.13E-05,0,0,Open woodland,Day,Wet,7.064683256,0.007536346,9.425765991,20.8016408,0.779682392,6.501368681,0.59254357,5.932590625,16.85857339,16.85857336,1602.059082,0.286266322,14.17588902,-1.00E-05,55536.58984,0.01289239,0.023152877,1.237131548,732658.5942,9760089.185
12/13/2019,16:30,El_6664,0,0.9375,28.75,4.63E-05,0,0,Open woodland,Day,Wet,7.03816455,0.004752915,9.425765991,20.80100058,1.02806816,6.254768577,0.757334926,6.033172075,17.02024894,17.02024891,1610.704102,0.723851467,14.17588902,-1.00E-06,55660.80078,0.01302958,0.023152877,1.16319877,732424.5939,9760196.186
12/13/2019,16:30,El_6664,0,1.75,12.5,4.63E-05,0,0,Open woodland,Day,Wet,6.699367359,0.002929671,9.425765991,21.23324273,1.017359977,6.594634625,0.96248095,5.544528666,17.21068751,17.21068748,1610.704102,0.723851467,14.99084854,-1.00E-06,56094.78906,0.01297667,0.023152877,1.357646624,732455.5932,9759707.184
12/13/2019,16:30,El_6664,0,1.3125,7.5,6.83E-05,0,0,Open woodland,Day,Wet,6.806821511,0.001737134,9.425765991,21.48839854,1.318960782,6.500703951,1.256380396,5.387296633,17.51923626,17.51923622,1610.704102,0.723851467,14.99084854,-1.00E-06,56435.80078,0.01306176,0.023152877,1.375065869,732190.5924,9759547.185
12/12/2019,0:30,El_6664,1,0.8125,36.25,4.63E-05,1,0,Open woodland,Night,Wet,7.561797537,-0.007901784,0,24.71117642,5.731837809,0.28333709,2.080192626,8.247085089,24.03198383,24.03198383,1621.655884,0.538859437,12.13251781,9.00E-06,59401.69922,0.02019401,0.031640805,1.039649122,724112.5773,9761177.201
12/12/2019,0:30,El_6664,0,1.625,18.75,2.98E-06,1,0,Open woodland,Night,Wet,7.488270661,-0.001736493,0,24.90935417,5.924784155,0.228620138,1.956469245,8.170154234,24.20439717,24.20439717,1621.655884,0.538859437,11.8245697,9.00E-06,59600.75,0.02048543,0.031640805,1.321257174,723999.5768,9761011.201
12/12/2019,0:30,El_6664,0,1.9375,8.75,1.09E-05,0,0,Open woodland,Night,Wet,7.139090176,0.01463849,0,25.16135529,6.096615322,0.330704683,1.675621127,8.257797741,24.49095295,24.49095295,1621.655884,0.538859437,12.04483891,9.00E-06,59904.08984,0.02103388,0.031640805,1.023927134,723722.576,9760927.201
12/12/2019,0:30,El_6664,0,2.625,40,1.71E-05,0,0,Open woodland,Night,Wet,7.146932405,0.017215548,0,24.8808525,5.815900481,0.430867638,1.85022193,8.371849301,24.25116469,24.25116469,1621.655884,0.538859437,11.8245697,9.00E-06,59553.55078,0.02070739,0.031640805,0.853291883,723874.5767,9761170.201
12/12/2019,0:30,El_6664,0,1.625,37.5,1.03E-05,4,0,Open woodland,Night,Wet,7.028937307,0.01992612,0,24.66377053,5.562674777,0.585544204,1.957687341,8.55096237,24.09897105,24.09897105,1620.144043,0.405050694,11.8245697,1.00E-06,59355.39063,0.02009633,0.031640805,0.726717513,723928.5773,9761420.202
12/11/2019,16:31,El_6664,1,1.1875,3.75,1.23E-05,0,0,Open woodland,Day,Wet,7.5808715,0.00118642,0,25.30949689,5.19197578,6.111707852,0.8916353,12.55597962,21.83219621,20.61622674,1533.347656,0.860055788,12.09501648,7.00E-06,62957.32813,0.04485863,0.03618202,0.805471012,716746.5633,9762649.215
12/11/2019,16:31,El_6664,0,1.625,5,1.03E-05,0,0,Open woodland,Day,Wet,7.532079023,0.009662842,0,25.75244153,5.64086762,5.87414806,0.502384259,12.52671009,22.26804983,21.06058036,1544.629272,0.762638208,11.61670303,8.00E-06,62785.85156,0.05363437,0.03618202,0.875563449,717166.5645,9762811.215
12/11/2019,16:31,El_6664,0,1.4375,6.25,1.98E-05,0,0,Open woodland,Day,Wet,7.616154194,0.005428791,0,25.57221187,5.438146906,5.800532057,0.810662289,12.31564575,22.10752092,20.87578238,1544.629272,0.762638208,11.61670303,8.00E-06,62968.25,0.05022084,0.03618202,1.173207357,717037.5638,9762521.215
12/11/2019,16:31,El_6664,0,1.375,7.5,1.23E-05,0,0,Open woodland,Day,Wet,7.587578445,0.001142222,0,25.34035929,5.193278278,5.787877746,1.145937225,12.14420016,21.89468205,20.64019314,1544.629272,0.762638208,12.09501648,8.00E-06,63321.60156,0.0459483,0.03618202,1.702152013,716851.563,9762242.214
12/11/2019,16:31,El_6664,0,1.1875,0,3.04E-05,0,0,Open woodland,Day,Wet,7.420168794,-0.008390377,0,24.88663362,4.753027193,6.225394945,1.052266783,12.48711422,21.42541134,20.1899709,1533.347656,0.860055788,12.09501648,7.00E-06,63482.76953,0.03795945,0.03618202,0.786094483,716366.5621,9762379.215
11/28/2019,8:30,El_6667,1,2,7.5,2.32E-05,0,0,Open woodland,Day,Wet,6.569195867,0.135299563,0,26.54372132,4.46120305,3.889237756,0.574111648,3.991056097,25.20758486,25.20758483,1599.431519,0.462025246,13.81876183,1.70E-05,62474.5,0.01947106,0.024923323,0.916058537,725023.5723,9756691.19
11/28/2019,8:30,El_6667,0,1.9375,22.5,1.31E-05,0,0,Open woodland,Day,Wet,6.569195867,0.135299563,0,26.46768788,4.399222221,3.964705952,0.548916915,3.915680805,25.20526093,25.20526089,1599.431519,0.462025246,13.81876183,1.70E-05,62474.5,0.01935713,0.024923323,1.136255959,725059.5722,9756624.189
11/28/2019,8:30,El_6667,0,1.625,22.5,1.71E-05,1,0,Short grassland,Day,Wet,6.753460228,0.140645444,0,26.70962416,4.84108571,3.765985061,0.302516174,4.128948801,24.80888458,24.80888455,1595.889893,0.397560985,14.06041145,-8.00E-06,62127.39063,0.01910796,0.024923323,0.916530084,725297.5734,9757035.19
11/28/2019,8:30,El_6667,0,0.3125,45,0.000209176,1,1,Short grassland,Day,Wet,6.849794619,0.140734531,0,26.38063815,4.603290476,4.095583936,0.116185073,3.799515007,24.77228144,24.77228141,1595.889893,0.397560985,13.81876183,-8.00E-06,62334.78125,0.01860164,0.024923323,2.031109463,725476.5733,9756758.189
11/28/2019,8:30,El_6667,0,1.5625,3.75,6.83E-05,0,0,Short grassland,Day,Wet,6.64803803,0.138632655,0,26.68764345,4.548438555,3.741109578,0.682135853,4.139517339,25.2658854,25.26588537,1601.821411,0.336181989,11.84134674,3.00E-06,62614.89063,0.01947106,0.024923323,0.980192678,724908.5722,9756791.19
11/28/2019,0:30,El_6667,1,0.6875,6.25,1.98E-05,0,0,Short grassland,Night,Wet,6.994739488,0.092765436,0,25.28451973,5.581288982,3.360396675,1.643523172,11.2001485,25.70824331,25.41462542,1614.201294,0.787440057,11.26409435,2.30E-05,59412.23047,0.02903059,0.031640805,1.727713827,721547.5746,9763104.209
11/28/2019,0:30,El_6667,0,2.1875,12.5,1.71E-05,0,0,Short grassland,Night,Wet,6.852891013,0.088048831,0,25.34430218,5.641097517,3.37612248,1.592205517,11.19527505,25.77180588,25.3517924,1614.201294,0.787440057,11.26409435,2.30E-05,59412.23047,0.02903059,0.031640805,1.727713827,721487.5745,9763083.209
11/28/2019,0:30,El_6667,0,2.875,13.75,1.59E-05,0,0,Short grassland,Night,Wet,7.13560389,0.101705745,0,25.13947692,5.427094544,3.509511424,1.602870768,11.38406256,25.62080293,25.47801839,1602.060791,1.291654346,11.26409435,1.70E-05,59412.23047,0.02844864,0.031640805,1.490698989,721574.575,9763301.21
11/28/2019,0:30,El_6667,0,2.8125,17.5,1.84E-05,0,0,Short grassland,Night,Wet,7.192931995,0.102467373,0,25.20664724,5.490182131,3.552127057,1.638039361,11.40104554,25.70095386,25.39578268,1602.060791,1.291654346,11.26409435,1.70E-05,59412.23047,0.02844864,0.031640805,1.490698989,721491.5748,9763297.21
11/28/2019,0:30,El_6667,0,1.5,16.25,2.77E-05,0,0,Short grassland,Night,Wet,7.338893503,0.112686902,0,25.09929316,5.368765157,3.804632256,1.400309134,11.66785633,25.68711648,25.3797775,1602.060791,1.291654346,11.26409435,1.70E-05,59384.87109,0.02780081,0.031853851,1.647978802,721423.575,9763555.21
11/27/2019,4:30,El_6667,1,1.75,45,1.49E-05,0,1,Open woodland,Night,Wet,7.073827475,0.117702529,0,21.33981324,2.813334306,6.10990802,0.246419087,14.90394908,23.27619209,23.27619209,1532.855591,0.724693369,14.16819477,-1.20E-05,55025.55859,0.0173131,0.031853851,1.462852946,722874.5852,9768054.218
11/27/2019,4:30,El_6667,0,1,35,1.23E-05,1,1,Open woodland,Night,Wet,6.987752214,0.133296765,0,21.27422979,2.811096211,6.133884932,0.320014687,14.95886433,23.23442436,23.23442436,1532.855591,0.724693369,14.16819477,-1.20E-05,54841.82031,0.01727528,0.031853851,2.508635974,722906.5854,9768128.218
11/27/2019,4:30,El_6667,0,2.5625,57.5,2.04E-06,2,1,Open woodland,Night,Wet,7.061660975,0.135950133,0,21.05966612,2.539739847,5.894829198,0.277357927,14.81058429,22.96586736,22.96586736,1532.855591,0.724693369,13.63951874,-1.20E-05,54672.32031,0.01724793,0.031853851,5.505346634,723183.586,9768085.218
11/27/2019,4:30,El_6667,0,1.5,16.25,8.37E-06,0,0,Open woodland,Night,Wet,7.00546822,0.131906614,0,21.02018071,2.617063809,5.996181469,0.395282169,14.93397163,22.97710297,22.97710297,1532.855591,0.724693369,13.63951874,-1.20E-05,54672.32031,0.01707269,0.031853851,2.328618099,723155.5861,9768207.218
11/27/2019,4:30,El_6667,0,1.0625,36.25,3.72E-06,0,0,Open woodland,Night,Wet,7.061660975,0.135950133,0,20.97409424,2.508494439,5.887521135,0.348116278,14.84283833,22.89511103,22.89511103,1532.855591,0.724693369,13.63951874,-1.20E-05,54503.44141,0.01724793,0.031853851,1.934284284,723246.5862,9768146.218
11/19/2019,4:30,El_6667,1,1.1875,33.75,1.84E-05,0,0,Open woodland,Night,Wet,5.94190985,0.106763154,0,13.21219512,2.164474353,2.120801811,1.498439503,12.62739682,14.85785775,14.85785775,1654.580811,0.506022576,10.61718845,2.10E-05,47801.67188,0.01590628,0.027347097,1.022257203,731090.6076,9770509.211
11/19/2019,4:30,El_6667,0,2.0625,8.75,1.98E-05,1,0,Open woodland,Night,Wet,6.031078339,0.115828276,0,13.54900181,2.433712822,2.055691622,1.800340227,12.66219351,15.13052794,15.13052794,1654.580811,0.506022576,10.93315125,2.10E-05,48152.10156,0.01626314,0.027347097,2.818138741,730829.6067,9770296.211
11/19/2019,4:30,El_6667,0,5.3125,22.5,2.53E-05,0,0,Open woodland,Night,Wet,4.627556175,0.037872359,0,13.54308329,2.3235287,2.254812811,1.887325993,12.86052444,15.2452256,15.2452256,1654.580811,0.506022576,10.93315125,2.10E-05,48106.64844,0.01604391,0.027347097,2.35124891,730705.6066,9770453.211
11/19/2019,4:30,El_6667,0,0.875,36.25,4.63E-05,2,0,Open woodland,Night,Wet,2.681342371,-0.074453022,0,13.3202253,2.016421122,2.514863388,1.812046739,13.06526006,15.20380888,15.20380888,1645.901001,0.67832584,10.93315125,1.00E-05,47909.42188,0.01584795,0.027347097,1.620298484,730733.6072,9770772.212
11/19/2019,4:30,El_6667,0,1.875,27.5,1.31E-05,1,0,Open woodland,Night,Wet,3.422617018,-0.060175627,0,13.09490771,1.810878245,2.583433721,1.630483102,13.06416769,15.03667845,15.03667845,1645.901001,0.67832584,10.93315125,1.00E-05,47558.51953,0.01567387,0.027347097,2.076884765,730896.6078,9770929.212
11/17/2019,8:30,El_6667,1,2.625,7.5,3.35E-05,0,1,Open woodland,Day,Wet,4.469051361,0.049280524,9.311882019,11.5343526,0.329031066,3.745783045,0.162232138,13.56915143,14.23220978,14.23220978,1619.897461,0.477807971,11.43228531,-1.70E-05,45760.92969,0.01508045,0.027347097,1.318353985,731743.6121,9772398.214
11/17/2019,8:30,El_6667,0,2.375,10,2.14E-05,0,0,Open woodland,Day,Wet,3.560410261,-0.013849288,9.311882019,11.84786365,0.564598467,3.461894174,0.474570339,13.47311549,14.36153097,14.36153097,1629.426392,0.9023966,11.43228531,1.00E-06,46111.96094,0.01513243,0.027347097,1.24921572,731591.6113,9772073.213
11/17/2019,8:30,El_6667,0,1.875,30,2.32E-05,0,0,Open woodland,Day,Wet,5.376794338,0.096245348,9.311882019,11.57275926,0.783995951,3.309563554,0.237440882,13.18033948,13.96447613,13.96447613,1627.080444,0.767141314,11.43228531,-1.40E-05,46155.30859,0.01511624,0.027347097,2.128988214,731985.612,9772007.213
11/17/2019,8:30,El_6667,0,1.625,55,1.31E-05,0,1,Short grassland,Day,Wet,5.601653576,0.108125925,9.311882019,11.47072256,0.26380689,3.851863953,0.059499834,13.46245442,14.24038899,14.24038899,1619.897461,0.477807971,11.43228531,-1.70E-05,45760.92969,0.015044,0.027347097,2.766036139,731744.6123,9772507.214
11/17/2019,8:30,El_6667,0,0.875,43.75,5.81E-06,0,1,Open woodland,Day,Wet,5.600280881,0.109142445,9.311882019,11.30772479,0.483220508,3.764608856,0.012628633,13.54148112,14.0142734,14.0142734,1619.897461,0.477807971,11.43228531,-1.70E-05,45760.92969,0.015059,0.027347097,3.746217428,731968.6128,9772473.214
12/11/2019,8:30,El_6664,1,1.0625,2.5,6.91E-06,0,0,Open woodland,Day,Wet,7.223075045,-0.021692736,0,18.59745469,2.495467334,9.167558988,0.707246742,12.20009992,15.4326631,13.89248664,1505.961304,0.716182623,12.14828396,0,70180.57031,0.01829281,0.050645892,0.268400798,710443.5441,9759052.217
12/11/2019,8:30,El_6664,0,1.25,8.75,7.59E-06,1,0,Open woodland,Day,Wet,7.096929797,0.004737706,0,19.01443536,2.064176401,8.947330761,0.265061257,12.46300811,15.81450383,14.30615259,1505.961304,0.716182623,12.14828396,0,69473.46875,0.01849655,0.050645892,0.538461007,710843.5454,9759321.217
12/11/2019,8:30,El_6664,0,2.5625,15,1.23E-05,0,0,Open woodland,Day,Wet,6.992237321,0.00420013,0,18.83010645,2.470754638,8.907110677,0.523502982,12.08989064,15.67900811,14.12710066,1505.961304,0.716182623,11.47634506,0,70003.57031,0.01846208,0.050645892,0.375897361,710682.5445,9758947.216
12/11/2019,8:30,El_6664,0,1.75,43.75,1.84E-05,0,0,Open woodland,Day,Wet,7.042580193,-0.019899598,0,18.58343954,2.334849075,9.292074154,0.693918754,12.41289749,15.39050325,13.87548835,1505.961304,0.716182623,12.14828396,0,70004.46094,0.01831999,0.050645892,1.547978055,710415.5444,9759264.217
12/11/2019,8:30,El_6664,0,1.625,17.5,8.37E-06,0,0,Open woodland,Day,Wet,7.09433355,-0.016400469,0,18.33201571,2.415752509,9.570653095,0.952621873,12.50822285,15.12490778,13.62271346,1504.43103,0.468366764,12.14828396,1.30E-05,70007.14063,0.01815489,0.050645892,0.322235171,710155.544,9759369.218
12/11/2019,4:30,El_6664,1,1.5,65,4.12E-06,0,0,Open woodland,Night,Wet,6.560269454,0.046011103,0,5.68108766,5.910644736,3.436167308,0.243534996,7.920519645,3.414468665,1.19150535,1407.566895,0.332005891,12.43419647,-6.00E-06,80509.70313,0.01811453,0.072766088,0.579387438,697558.5142,9757783.232
12/11/2019,4:30,El_6664,0,0.5625,98.75,2.73E-06,0,1,Open woodland,Night,Wet,6.153565127,0.052132393,0,5.660011484,5.873925152,3.585544668,0.033943106,8.16176292,3.239643231,1.051423797,1407.566895,0.332005891,13.98851967,-6.00E-06,80352.35156,0.01798575,0.083372079,1.631462114,697538.5145,9758044.233
12/11/2019,4:30,El_6664,0,5.4375,62.5,1.39E-05,0,0,Open woodland,Night,Wet,5.920212318,0.076888627,0,5.523009053,5.744295492,3.406151775,0.20820679,8.008843984,3.202596956,0.982554324,1407.566895,0.332005891,12.43419647,-6.00E-06,80546.96094,0.01810529,0.072766088,0.989701845,697402.5141,9757927.233
12/11/2019,4:30,El_6664,0,1.0625,33.75,3.17E-06,0,0,Open woodland,Night,Wet,5.920212318,0.076888627,0,5.431619004,5.657589965,3.289406285,0.320264004,7.91286626,3.178337028,0.948019515,1407.566895,0.332005891,12.43419647,-6.00E-06,80546.96094,0.01823661,0.072766088,0.664527162,697310.5138,9757855.233
12/11/2019,4:30,El_6664,0,1.75,7.5,6.33E-06,0,0,Long grassland,Night,Wet,6.209301833,0.067860768,0,5.433466113,5.670683002,3.170444837,0.468135152,7.736811032,3.29837085,1.067889507,1402.574829,0.340334076,12.43419647,-5.00E-06,80703.9375,0.01823661,0.072766088,0.453120803,697306.5135,9757672.232
12/11/2019,0:30,El_6664,1,3.375,40,6.61E-06,0,0,Open woodland,Night,Wet,7.183666739,0.037131194,0,1.289690273,1.697972645,0.982572947,0.542602622,5.771413078,1.480518828,1.480518828,1381.004395,0.348944258,11.8257618,-6.00E-06,85253.29688,0.02206787,0.118787497,0.844378306,692349.5014,9756736.237
12/11/2019,0:30,El_6664,0,2.75,55,1.03E-05,0,0,Open woodland,Night,Wet,7.017262327,0.048651202,0,1.690302044,2.08971511,1.263490878,0.97264595,5.33437967,1.840979997,1.840979997,1390.078491,0.318718535,11.8257618,0,85557.72656,0.02251028,0.118787497,0.812767787,692304.5008,9756301.236
12/11/2019,0:30,El_6664,0,2.3125,7.5,1.03E-05,0,0,Open woodland,Night,Wet,7.779747355,0.008038981,0,1.336398518,1.717931859,1.246539434,0.782656708,5.613110809,1.427620476,1.427620476,1390.078491,0.318718535,11.56419373,0,85452.10938,0.02251004,0.118787497,0.508024923,691999.5005,9756606.237
12/11/2019,0:30,El_6664,0,3.0625,51.25,2.14E-05,0,0,Open woodland,Night,Wet,7.942444094,-0.00247684,0,1.089334659,1.490395747,0.934143085,0.474680015,5.909461936,1.258761968,1.258761968,1381.004395,0.348944258,11.8257618,-6.00E-06,85300.9375,0.02206787,0.118787497,0.843452601,692158.5012,9756884.238
12/11/2019,0:30,El_6664,0,2.5625,17.5,4.13E-05,0,0,Short grassland,Night,Wet,7.942444094,-0.00247684,0,0.978464103,1.38636606,0.784107535,0.324546612,6.048906584,1.171302267,1.171302267,1381.004395,0.348944258,12.10168266,-6.00E-06,85300.9375,0.0218474,0.118787497,0.738522004,692223.5016,9757021.238
12/1/2019,16:31,El_6664,1,1.0625,8.75,3.72E-06,0,0,Open woodland,Day,Wet,8.019949794,0.09108454,0,8.259554095,2.505862344,1.783786438,0.815659446,0.815659446,0.628687357,0.628687357,1304.163452,0.689896782,13.89088917,-3.00E-06,83690.64844,0.01731305,0.069881447,0.276005708,674443.47,9763028.274
12/1/2019,16:31,El_6664,0,1.8125,27.5,5.23E-05,0,0,Short grassland,Day,Wet,7.685663909,0.093046322,0,8.446024057,2.439365541,2.098623271,0.501980619,0.501980619,0.801437273,0.801437273,1304.163452,0.689896782,17.22418594,-3.00E-06,83860,0.01743238,0.069881447,0.74652024,674564.47,9762735.273
12/1/2019,16:31,El_6664,0,3.5,13.75,1.52E-06,0,0,Long grassland,Day,Wet,7.733132869,0.078854784,0,8.100468711,2.824357623,1.979636265,0.657569226,0.657569226,1.077534417,1.077534417,1304.163452,0.689896782,17.22418594,-3.00E-06,84001.47656,0.0173896,0.069881447,0.524921095,674186.469,9762660.273
12/1/2019,16:31,El_6664,0,1.1875,22.5,1.09E-05,0,0,Short grassland,Day,Wet,7.620694548,0.072347447,0,7.916910817,2.858754242,1.619584006,0.988481925,0.988481925,0.833899286,0.833899286,1308.554077,0.772848169,13.89088917,0,83761.9375,0.01723343,0.069881447,0.041040967,674089.4692,9763018.274
12/1/2019,16:31,El_6664,0,8.75,41.25,4.63E-05,0,0,Open woodland,Day,Wet,8.1009489,0.103110984,0,8.330638471,2.378981941,1.676297507,0.85002235,0.85002235,0.412795204,0.412795204,1318.843628,0.964179489,13.89088917,2.00E-06,83380.15625,0.01719483,0.069881447,0.090227137,674555.4705,9763213.274
12/3/2019,16:31,El_6664,1,2.75,13.75,2.32E-05,0,0,Short grassland,Day,Wet,8.278373718,0.127394035,0,8.513326707,2.193753721,1.095274122,1.310046773,1.310046773,0.451555663,0.451555663,1318.843628,0.964179489,12.5236063,2.00E-06,82590.10156,0.01687953,0.22152786,0.556912931,674862.4722,9764051.276
12/3/2019,16:31,El_6664,0,2.75,37.5,1.16E-05,0,0,Long grassland,Day,Wet,8.272262573,0.12551555,0,8.403020967,2.453963598,0.658071128,1.736145294,1.736145294,0.807844536,0.807844536,1334.605835,0.882478259,12.5236063,5.00E-06,82110.45313,0.01664944,0.22152786,0.412378697,674782.4726,9764507.277
12/3/2019,16:31,El_6664,0,1.75,18.75,4.12E-06,0,0,Long grassland,Day,Wet,8.224312782,0.119489089,0,8.51853709,2.27280919,0.874766196,1.519458544,1.519458544,0.687851047,0.687851047,1334.605835,0.882478259,12.5236063,5.00E-06,82110.45313,0.01676387,0.22152786,0.491756808,674888.4726,9764318.276
12/3/2019,16:31,El_6664,0,1.5,13.75,7.59E-06,0,0,Long grassland,Day,Wet,8.112306595,0.118837118,0,8.731421263,2.088274497,0.970882025,1.432196508,1.432196508,0.817451797,0.817451797,1328.087891,1.036380587,13.85103035,1.00E-06,82040.00781,0.01679518,0.22152786,0.395296985,675102.4731,9764330.276
12/3/2019,16:31,El_6664,0,1.625,25,2.53E-05,0,0,Open woodland,Day,Wet,7.690504074,0.108180091,0,8.192621351,2.509151573,0.901467158,1.518221619,1.518221619,0.332917996,0.332917996,1334.605835,0.882478259,12.5236063,5.00E-06,82421.17188,0.01684694,0.22152786,0.205632739,674544.4716,9764095.276
12/7/2019,0:30,El_6664,1,3.625,1.25,1.16E-05,0,0,Short grassland,Night,Wet,7.891564895,-0.013286936,11.90665054,7.027393601,1.189037097,1.831918052,0.635212456,0.635212456,1.889965608,1.889965608,1314.44751,0.676699677,17.15537262,1.00E-06,81501.90625,0.01692894,0.263231337,1.131410928,677132.4778,9764495.274
12/7/2019,0:30,El_6664,0,0.875,28.75,1.09E-05,0,0,Long grassland,Night,Wet,7.945722761,-0.002613857,11.90665054,6.796704812,1.170687031,2.113015719,0.363454551,0.363454551,2.06813926,2.06813926,1314.44751,0.676699677,17.15537262,1.00E-06,81437.85938,0.01713084,0.263231337,1.213498041,677467.4784,9764364.273
12/7/2019,0:30,El_6664,0,2.3125,55,7.59E-06,0,0,Open woodland,Night,Wet,7.930958764,-0.004426594,11.90665054,6.631818138,1.429948636,1.901176784,0.622022471,0.622022471,2.261666642,2.261666642,1314.44751,0.676699677,17.15537262,1.00E-06,81132.60938,0.01699284,0.263231337,1.19743478,677507.4788,9764632.274
12/7/2019,0:30,El_6664,0,1.4375,60,4.27E-06,0,0,Open woodland,Night,Wet,7.958051484,-0.002841999,11.90665054,6.643312747,1.648292622,1.576408406,0.928480287,0.928480287,2.344646882,2.344646882,1314.44751,0.676699677,17.15537262,1.00E-06,80954.46094,0.01669649,0.263231337,1.500000101,677351.4788,9764917.274
12/7/2019,0:30,El_6664,0,3.0625,12.5,2.14E-05,0,0,Short grassland,Night,Wet,7.738263673,-0.007934077,11.90665054,7.508518395,0.878316488,1.914938537,0.547166557,0.547166557,1.400778712,1.400778712,1321.990112,0.958616219,15.03652287,5.00E-06,81808.09375,0.01702804,0.263231337,1.37675279,676753.4766,9764183.274
12/23/2019,8:31,El_6667,1,8.375,5,1.71E-05,0,0,Short grassland,Day,Wet,7.247671538,0.004353425,9.270503998,13.45466525,20.25690658,9.511757306,9.712949471,42.3868862,5.792595653,5.792595653,1719.943481,0.603980273,10.5992775,7.00E-06,116061.3984,0.01289307,0.02189235,0.225543924,734956.4873,9690821.046
12/23/2019,8:31,El_6667,0,6.0625,1.25,4.63E-05,2,0,Short grassland,Day,Wet,6.9731627,0.005094364,13.77628517,13.80493191,19.37244895,9.191894089,8.833881107,43.18073137,5.078854182,5.078854182,1706.929688,0.563001649,10.86797619,7.00E-06,116488.7031,0.01286939,0.02189235,0.244424827,735516.4872,9690133.044
